,PTID1,PTID2,PTID3,PTID4,PTID5,PTID6,Mean,Median,NAs
KLK13,5.626387533206379,6.393750611356712,4.610579334341141,7.5594323929536635,3.5508216032612605,2.5923947719895457,5.0555610411847836,5.1184834337737595,0
KLK14,1.784850441839565,2.737512160005505,1.2886100271884562,2.107441408989682,2.482413942097668,1.6350129960387927,2.0059734960266113,1.9461459254146234,0
KLK4,7.4612391725860885,3.663493503489821,4.4815652187334365,4.731853025376471,2.448544811009598,3.203974776426083,4.331778417936916,4.072529361111629,0
KLK6,3.6027575985260825,4.648352571817835,3.752348218992078,5.3260761714764335,3.2344474240109835,5.531292046639567,4.349212338577163,4.200350395404956,0
KLK8,2.294872553897914,2.8912763360959612,1.6283163094768736,2.3647858509120243,2.716117495814238,1.2229587182822554,2.1863878774132113,2.3298292024049694,0
KLRD1,1.9701685323523097,0.5768446377134452,2.3444831108140036,1.9681380945416431,1.7808206939954065,1.8981936490241476,1.7564414530734926,1.9331658717828955,0
KRT19,7.995733519042532,3.6452969520068152,6.251476548459995,8.936388742684167,5.492641647586702,13.351338658584272,7.61214601139408,7.1236050337512635,0
KYAT1,3.5179216589498923,6.169366807101538,5.926477969244609,4.369020536897252,8.321932407676865,5.464846350880295,5.628260955125075,5.695662160062453,0
KYNU,1.5856966772211036,4.227842535384839,3.735885848818245,1.8164022200166914,2.3838669108014034,3.6795228992234117,2.9048695152442825,3.0316949050124076,0
L1CAM,3.4819701279199085,2.388714703725188,1.252290977798601,1.4103603442192463,1.8106519786142152,1.2503111094717676,1.9323832069581544,1.6105061614167306,0
LACTB2,7.9742285632505565,13.139131715628178,6.212169014241989,9.485249817314859,7.0498404622234485,7.66443477567271,8.58750905805529,7.819331669461633,0
LAG3,5.307096932790817,3.145812084947756,3.128363448510079,2.639668156109898,2.7354615195055176,4.045682694266306,3.5003474726883956,3.137087766728918,0
LAIR1,5.113802880653574,5.072795494348172,2.719139795449177,4.247098795169001,1.7243263397343902,3.684117219807773,3.7602134208603477,3.9656080074883873,0
LAIR2,2.958739219679923,2.907817693653646,3.051894429461004,2.1182016646668127,2.301014669582141,3.2301087751479387,2.7612960753652445,2.933278456666785,0
LAMA4,4.874608039905539,6.0039149945805415,3.449544139319873,3.88040401236301,4.081915911480396,3.5886336022195495,4.313170116644818,3.981159961921703,0
LAMP3,3.7336095081833314,2.552589116512788,2.2481699430689943,3.1863654273742688,3.2036746194654766,1.7095567096916888,2.7723275540494248,2.8694772719435284,0
LAP3,9.017508173849613,12.246119561562695,4.0349666995209486,7.63160336179535,7.237315976610252,7.964947291804457,8.022076844190552,7.798275326799903,0
LAT,7.682828739442401,10.426773017726822,11.51214138096127,9.62853712879624,10.404887828478167,13.79827367942812,10.575573629138837,10.415830423102495,0
LAT2,14.720984894302783,16.29780028022477,12.349421251510563,10.497814834988434,16.687481722415438,12.429470199152707,13.830495530432449,13.575227546727746,0
LAYN,1.7096629967972987,2.7272836281703943,3.3059563383256063,1.1970385720387016,2.2378340338234164,2.947700934563495,2.354246083953152,2.482558830996905,0
LDLR,2.8654389417291655,5.195689989230615,3.9032944171720985,5.414183704085018,4.051151355424145,4.994286860459548,4.404007544683432,4.522719107941846,0
LEP,2.10345571889525,1.411805031724085,5.63136401437375,4.358266142810206,2.093065680329213,6.022413587610515,3.6033950292905033,3.230860930852728,0
LEPR,1.7309692522112876,1.162429679264199,17.22736065710993,1.930027127103144,2.3870480124037208,1.7330491885015271,4.361813986098968,1.8315381578023355,0
LGALS1,1.2313835277270238,2.3497812564352047,1.7152477480070623,1.574102394055498,2.1318286709734067,1.1487208871944286,1.691844080732104,1.64467507103128,0
LGALS3,2.1931591202194283,1.9595538511390123,3.146926641313393,2.523261348196273,1.4226990184581985,5.7411421596136085,2.8311236898233187,2.3582102342078506,0
LGALS4,3.8330606829091627,5.729326747213597,8.820131226675308,4.888893782370386,5.311232245881334,7.6218917433718865,6.034089404736946,5.520279496547466,0
LGALS7,11.196021867322939,8.947092679904214,8.794486771412014,5.59399646841129,16.492615589063817,11.375244754619002,10.399909688455546,10.071557273613577,0
LGALS8,2.4040914554185555,4.283124060609088,5.462152175097377,3.013843517235354,6.642371769554287,5.941063334939147,4.624441052142301,4.872638117853233,0
LGALS9,0.6833430196599479,1.0538325935890958,1.5019996837756273,1.2829982414439982,1.259766524687189,0.8092365495630051,1.0985294354531439,1.1567995591381424,0
LGMN,6.7673528879829385,6.664183965306085,3.9538850455528567,5.535288566949217,4.5343637196068185,2.925786629564978,5.063476802493816,5.034826143278018,0
LHB,2.266495563926659,3.4786219975293733,7.138072250894931,10.158171912364836,4.797208683095679,7.638248797310958,5.912803200853739,5.967640466995305,0
LIFR,2.2736194617024594,2.9061889161441314,1.5206480870853354,2.814642736689394,3.1100699934673295,2.9696751706497535,2.5991407276230674,2.8604158264167627,0
LILRA5,2.8890754729417916,3.4174154200204376,4.04378786461736,3.0947754668966487,2.537209728103031,1.7332016231970298,2.9525775959627163,2.99192546991922,0
LILRB1,3.128319582154622,6.271021775458258,3.2014398013449616,5.264944269941337,5.071998781049545,3.7432902819873353,4.44683574865601,4.40764453151844,0
LILRB2,3.7332244720861847,5.0375058031353515,2.691256978553431,2.181763884992708,3.4106884457866222,4.736587141490199,3.631837787674083,3.5719564589364037,0
LILRB4,3.6406895076167745,4.093725561162862,4.555957415489745,3.9675545549263993,3.5553215181148228,3.7464843017082323,3.926622143169806,3.857019428317316,0
LILRB5,3.8213326376405314,4.598773099797182,2.5996542623038517,1.9509365678845019,3.8900846546205172,3.7728755724996113,3.4389427991243657,3.7971041050700713,0
LPL,2.0099363538359567,2.4508630630500594,2.7583511417650843,1.3724284291263604,1.871453793644226,2.6565181327579785,2.1865918190299443,2.230399708443008,0
LRIG1,3.5095713270025106,4.136365848714888,3.494254072091612,3.8554589170401568,2.852531445895197,2.8683936773280587,3.4527625480120707,3.501912699547061,0
LRP1,3.5381723174879594,6.190283898825488,4.287460994956173,4.742646629309688,4.341076133215855,5.037358495876246,4.689499744945235,4.5418613812627715,0
LRP11,2.9046369441585758,4.005430341074825,5.072324093018942,3.3023595966733477,3.361060828167938,3.312230928873256,3.6596737886611472,3.336645878520597,0
LRPAP1,1.5918774510734799,1.9267154452480926,3.3317852358867106,1.3823508946283098,3.428876446060722,2.1085844788037873,2.29503165861685,2.01764996202594,0
LRRN1,3.919781353697963,4.022493190662641,2.2713057853677987,2.6695744661570098,2.888111646578969,2.861840666622663,3.105517851514507,2.874976156600816,0
LSP1,4.422015801183667,5.36955591355771,1.7681040020137215,7.315966651841209,3.0236434824516394,4.654474002891351,4.425626642323216,4.538244902037508,0
LTA,2.1963339179555,2.5670988648997803,2.898902730445065,2.3255725872092854,3.1000131373006505,2.2277732940320445,2.5526157553070545,2.446335726054533,0
LTBR,2.260611469521294,3.5542278484576353,3.158716430894987,3.550523962753194,4.485492102760221,4.522864471889462,3.5887393810461323,3.5523759056054147,0
LXN,2.6209233413273814,5.301013417854685,5.560638793343925,5.412630126708835,4.9362833337655205,4.012353598779375,4.64064043529662,5.118648375810103,0
LY75,2.283423678354085,2.2780285202072705,2.9568350380752717,3.3744313547570672,4.047955883446352,2.361624766644393,2.8837165402474065,2.659229902359832,0
LY9,2.5904743036988234,2.875342812768848,2.2058802152185195,1.7405661390714646,1.5856251385825668,1.0966421361039482,2.015755124240695,1.973223177144992,0
LYN,9.131785612031337,14.630988240523562,13.252173817909783,9.304034143790602,15.493226904120304,12.107377365558984,12.319931013989095,12.679775591734384,0
LYPD3,1.2534728496290555,1.695804101681789,2.2798752646918334,1.686431358360057,1.866066330426084,1.100329876530504,1.646996630219887,1.691117730020923,0
LYVE1,2.6142561940091733,3.7258476247700147,2.03446832013641,2.042428588035832,2.85380281993338,2.757687900126525,2.671415241168556,2.685972047067849,0
MAD1L1,4.114105650568325,5.218037285529155,77.37316774771018,4.019584630135794,7.100328736861732,9.207812466883547,17.83883941961479,6.159183011195443,0
MAEA,9.622254807874656,14.22034945416285,7.19377635695752,11.837214733582478,5.395480004037825,7.3764153364572405,9.274248448845428,8.499335072165948,0
MANF,7.000991261828464,5.463902135685998,6.330384063163058,4.737284624133141,3.285994456844167,6.663468878770506,5.580337570070889,5.897143099424528,0
MANSC1,3.082237878930317,1.8819473840436447,0.9718006162800928,1.9683562871450717,1.7437203973971185,1.505727617600301,1.8589650302327576,1.8128338907203816,0
MAP2K6,9.721938382718065,6.80111022593523,11.414427192506565,8.480465968831597,11.201283090709426,12.557260198419465,10.029414176520058,10.461610736713745,0
MAP4K5,14.324672813325826,15.676683849877005,11.979956313500805,9.84027412300127,14.148782158192981,10.819993914444089,12.798393862056995,13.064369235846893,0
MARCO,0.7364339372736487,1.3794743965322156,1.5915534278903816,1.2008126849365546,0.9812835048311596,1.1170889973282625,1.1677744914653705,1.1589508411324085,0
MASP1,5.341196664916391,2.9779997349166525,4.74830026503631,4.7240819610166795,4.016360609849419,3.1489982052238084,4.15948957349321,4.370221285433049,0
MATN2,3.8166096768529765,5.244986250521312,2.5443801297567337,3.744545439813198,2.7842255382195624,2.537074051238542,3.445303514400387,3.26438548901638,0
MATN3,1.2389896541837924,1.78172901440133,1.5707731808316931,1.190928580930518,0.885562939695859,1.4394041220810807,1.3512312486873788,1.3391968881324365,0
MAX,11.203782676528778,20.602525138788522,6.385623645867577,7.533487312878705,13.86471258797097,14.025584629913718,12.269285998658045,12.534247632249874,0
MB,2.7528729851248572,2.9448903549340995,4.546252271023196,9.119150255390888,5.227454561361443,3.8822738634897003,4.745482381887364,4.214263067256448,0
MBL2,2.1471365063429575,2.5139005279354687,1.1798990187976122,2.495260728253492,2.1424234354233165,2.543973577519207,2.170432299045342,2.321198617298225,0
MCFD2,5.079841549273459,9.012893442500651,9.328386422512775,5.337220907875303,9.622951851628507,5.318134803335033,7.283238162854288,7.175057175187977,0
MCL1,1.2159082974550297,1.7170637485123712,1.5729383527845475,0.9683854413706408,0.9986626006047714,1.0534554355146355,1.2544023127069994,1.1346818664848326,0
MDGA1,4.024623910743369,4.019671888999128,2.1496551484187814,2.250569062658018,2.9817621307020703,3.3622094617755303,3.1314152672161493,3.1719857962388005,0
MDK,4.57813407801372,5.485333383020045,3.7474538221372713,3.102826160518186,6.105789143018199,2.955607633095957,4.329190703300563,4.162793950075496,0
MEGF9,4.158442452370702,4.869208139950384,2.909406422867723,4.44507405990657,4.331687040882027,6.386186202195456,4.516667386362144,4.388380550394299,0
MEP1B,5.187613099775412,5.995857528981527,0.20431738149666728,7.370542672250156,5.0510207728118095,6.627200839575898,5.072758715815245,5.59173531437847,0
MEPE,2.3786843482339797,4.436432881368866,2.0829709789669604,3.0514368977115787,1.6935875020181803,5.09270322658494,3.122635972480751,2.7150606229727794,0
MERTK,2.870977344416006,2.7603767787602327,3.2247008001400888,2.493741740701081,1.9051533447077411,2.628725505408767,2.6472792523556525,2.6945511420845,0
MESD,31.021633353644162,22.853446787218896,25.94098729362308,22.194111399107634,36.02929713879799,23.198277474474974,26.872958907811125,24.56963238404903,0
MET,4.305322749596693,5.964368398728855,3.6650248109329455,4.43505020408606,6.380048973109572,5.901011338767933,5.108471079203676,5.168030771426997,0
METAP1D,18.014832875503764,15.834087116450602,16.887323935314416,14.912970800845882,11.721919652576835,9.661566733920496,14.505450185768666,15.373528958648242,0
METAP2,5.871932811124892,9.478370557214722,5.020693773364843,5.731267856425556,7.999875591312806,8.467503919753572,7.094940751532732,6.9359042012188485,0
METRNL,2.2306723319421646,4.8562663630660206,2.147292753348855,2.4873413447120694,2.772578255432912,2.9295584574934344,2.903951584332576,2.6299598000724904,0
MFAP5,6.241198951546925,9.314305850524667,3.180710206910078,4.0494656446612876,9.08060587679518,8.619713174306309,6.747666617457408,7.430456062926616,0
MFGE8,5.219513070709428,3.695914860128747,5.935385594680071,4.6024652355147,6.570005037351072,2.393170494150813,4.736075715422472,4.910989153112064,0
MGMT,13.153275093516418,11.427641664593791,16.18188752787737,10.939336824211617,19.250130402774815,9.921112836193142,13.478897391527859,12.290458379055105,0
MIA,0.4750917251957446,0.9591762819849149,0.7191956359007342,0.9320660381094982,0.8771019911054057,0.49153284553209586,0.7423607529713989,0.7981488135030699,0
MICA,1.708456979539102,3.3748270127138085,1.7643138191524792,2.2603881906749885,2.860239165716778,1.0239455920389922,2.1653617933060247,2.012351004913734,0
MIF,2.9267413374326035,3.140548758254209,4.5436154775006,3.590643934983337,9.179881486807787,2.675546695558206,4.342829615089457,3.365596346618773,0
MILR1,2.9268280949787293,3.5513779899633398,2.396628623956391,2.782039151175806,3.8247947027062206,3.0264723750633107,3.0846901563072997,2.9766502350210198,0
MLN,6.653938156383084,10.594837001631149,15.674616902871287,9.503766081162341,8.659705201556074,16.165862821490915,11.208787694182476,10.049301541396744,0
MME,3.8430304426531228,5.310459464323378,2.9856361202775017,2.8307556934193205,11.674941733754249,5.8239259537384775,5.411458234694342,4.57674495348825,0
MMP1,6.367533209632594,3.432866515123093,4.345171019046372,3.19676517172764,2.539285211944473,2.661029315149403,3.7571084071039293,3.3148158434253663,0
MMP10,3.362586722825429,1.3742388734988156,1.9273217837035148,1.5773759364306499,2.129929831378878,1.6676530201894424,2.0065176946711216,1.7974874019464786,0
MMP12,1.4986915276309571,1.7617508124726093,3.4538516091933764,1.4213289751941072,2.418139085028609,2.933278379397893,2.247840064819592,2.089944948750609,0
MMP2,3.9266675553740917,4.263067791545934,4.016088558863576,3.5911328140975782,4.533887829656751,6.084856259569332,4.402616801517877,4.139578175204755,0
MMP3,3.506172824421722,5.272464240332795,2.6986234858481386,2.956252910929272,2.0308744468426716,2.606155629446031,3.1784239229701052,2.8274381983887054,0
MMP7,1.4667959124053207,1.8737174917807007,1.807897185896702,1.294021448937787,2.148226511395504,1.8597942353736512,1.7417421309649441,1.8338457106351767,0
MMP9,8.904644054804935,7.498009348533198,3.8680723890826485,5.6315701846256445,8.314337080409768,6.62816444031476,6.807466249628492,7.063086894423979,0
MOG,5.476097070480637,5.826840719711057,4.502243620971253,4.116876546195595,3.481020420298254,3.6726094068526973,4.512614630751582,4.309560083583424,0
MPO,3.3350202562477644,2.2941517176798114,3.286954510183135,3.1550707755739746,2.1004161442418057,6.0257950323905645,3.366234739386176,3.221012642878555,0
MRC2,3.038972317272676,6.29040432272792,3.2566140733881297,3.2250838262690844,5.531324645010833,2.6358109541691497,3.9963683564729653,3.240848949828607,0
MSLN,5.980056036106932,7.054470774260423,3.2230355463316087,22.22025268786719,2.2812486018986076,3.785115042185507,7.424029781441711,4.88258553914622,0
MSMB,,9.642756708715384,3.789024951359376,6.029471589051542,5.110677320573898,4.430685296879816,5.800523173316003,5.110677320573898,1
MSR1,1.3911492114979027,1.7435828381777354,2.0139086586025203,1.3025335391308546,2.1861684255165255,2.4392431212563217,1.8460976323636433,1.878745748390128,0
MSTN,5.4215544471552635,2.7176511079729475,2.0004430721851523,3.9126878877808164,6.424152217693217,5.260760970618565,4.289541617234327,4.586724429199691,0
MUC16,5.16941789535976,4.117529125546991,4.0532189347789,7.382807021708128,2.1584074385558583,7.973316146609366,5.142449427093167,4.643473510453376,0
MVK,8.25850482634413,10.456481111809651,7.157112547113484,7.170012956119942,8.809535054044698,10.374652706149085,8.704383200263498,8.534019940194414,0
MYO9B,14.604236169700325,18.310299901555254,12.250788768235008,13.019169341882423,14.035843390294254,17.866209923210615,15.014424582479647,14.32003977999729,0
MYOC,4.736128869003597,6.786120185247667,2.379292467046595,6.390153431708857,5.442351132539356,2.527938081638096,4.710330694530695,5.089240000771476,0
NAA10,15.008980913478526,15.022319579547005,88.26109755325139,12.338866042193947,16.476612519025377,17.24993913747063,27.392969290827814,15.749466049286191,0
NAAA,5.881188661488878,7.752768744028723,8.053407444914024,4.957137772413814,4.648597341024636,5.2881011930310535,6.096866859483521,5.584644927259966,0
NADK,4.055714689772679,7.35915715547214,8.547826870929933,6.309043705135046,4.041652406022287,4.469538349353499,5.797155529447597,5.389291027244273,0
NAMPT,8.830981628241936,8.665383300745244,6.531859661189467,6.457557598229576,6.691760604127368,10.061397655091769,7.873156741270893,7.678571952436306,0
NBL1,0.9214708700023629,0.955760062624474,1.4482807232612802,1.224131300032215,1.5449201031604514,1.1205673264384512,1.2025217309198724,1.172349313235333,0
NBN,8.605296825705457,8.620026830762153,4.398829040592237,17.986338264920477,5.159494989876514,10.067636581959306,9.139603755636024,8.612661828233804,0
NCAM1,3.531211955505477,4.535455971002423,3.2157543604122965,2.5585517320719973,4.056624899492834,4.109013158648413,3.66776867952224,3.7939184274991558,0
NCAN,1.6229635274699787,0.8374414908011959,0.7650792443795178,0.8846384483364637,0.7722872085380783,0.8821862082263264,0.9607660212919268,0.8598138495137612,0
NCF2,5.008680317042719,9.355890573195236,5.959891310716582,11.205068014232753,6.503897065807094,7.910695498157885,7.657353796525378,7.20729628198249,0
NCR1,7.621186533427888,5.558978908930192,6.918457269360728,5.26966919535766,7.738606138859469,3.901259393517475,6.168026239908902,6.2387180891454594,0
NCS1,2.761768865410396,1.9545097774148013,3.2842115013458675,1.973433829576113,1.6706416736556147,1.596549082313637,2.206852454952738,1.9639718034954572,0
NDRG1,6.954514840310573,4.3937145239694075,9.694850793990442,2.0151479743309757,1.1700407229044534,5.176322333204473,4.900765198118387,4.78501842858694,0
NECTIN2,2.275185987970144,3.3951110850018504,2.6796363383612247,2.9861112071253233,3.4797957965645567,2.608097600100088,2.903989669187198,2.832873772743274,0
NECTIN4,3.2530907486781198,3.7469669313815572,2.1406641824473205,2.684134518996633,2.6366200871048266,1.3063887450993796,2.6279775356179726,2.66037730305073,0
NEFL,5.848426483918123,4.784495448602892,50.27284353228774,9.68365371104326,8.156370776107499,6.835137157253638,14.263487851535524,7.495753966680569,0
NELL1,2.061389450559976,1.388814480913127,1.1548699475477657,1.870678042840583,1.8469538175814897,1.390129709781575,1.6188059082040862,1.6185417636815322,0
NFATC1,15.61065962196996,12.121214179642566,14.605381133864237,10.213824452284953,13.189655485022245,12.133115862180256,12.978975122494036,12.66138567360125,0
NFATC3,3.626692705753403,13.870737319900345,4.0049400721231985,,2.779711523136147,2.540168394784852,5.364450003139589,3.626692705753403,1
NFKBIE,5.065779059017191,7.880198788610493,8.047860635610391,7.149030357742074,5.4260457377497575,7.0617337870699,6.771774727633301,7.1053820724059875,0
NGF,11.711218730662637,11.60356736114822,9.178815463331292,2.4908102260087537,12.199522166294177,4.930075570921132,8.685668253061035,10.391191412239756,0
NID1,3.4476737724879447,4.304077538891206,2.3476299300499752,2.9675178761783547,3.4202096019928323,4.124294209911068,3.4352338215852303,3.4339416872403885,0
NID2,10.844139398489178,10.960523456602559,10.482696225867837,6.577156448593712,12.614178444681661,4.394832309114543,9.312254380558247,10.663417812178508,0
NMNAT1,7.735943347229202,7.793508369919088,7.838691754908535,8.367187433608313,7.982444279429015,10.590909582937833,8.384780794671997,7.9105680171687744,0
NOMO1,2.8453497578657507,2.973103029272731,3.791297175345656,3.677942244520743,2.57589099174586,3.78993768170938,3.27558681341002,3.325522636896737,0
None,3.5540932759548016,2.9573837956317046,3.814564925476216,3.4427183998952238,4.130244403037514,7.548754434668621,4.241293205777347,3.684329100715509,0
NOS3,5.002926903926672,7.530143866694241,5.716221069499622,5.692522333694116,6.591364949181656,6.689574157355491,6.203792213391966,6.153793009340639,0
NOTCH1,2.0551764278278424,4.317620338538983,3.0723677265675233,3.02879942324389,4.385175153324565,4.3869842820086,3.5410205585852337,3.6949940325532533,0
NOTCH3,2.721116513247152,3.3834415678953964,2.115448834774773,2.6334447685018865,3.3247743526862314,3.644202491722751,2.9704047548046986,3.022945432966692,0
NPDC1,3.423249467524055,4.853396300149326,3.235101214983197,2.876688849007124,3.048689373051903,2.4484094526191815,3.3142557762224643,3.1418952940175497,0
NPM1,15.432067508022008,9.889200625986852,53.1031221035186,12.313712990347076,14.809266349639117,16.010378143338848,20.259624620142084,15.120666928830563,0
NPPB,11.138958067947595,13.135266030884273,5.461416109546124,13.06215565225779,17.842672288833608,11.250957020680685,11.981904195025013,12.156556336469237,0
NPPC,8.104521750701501,4.820843134964139,5.162198671433069,5.425751044756064,8.215177370181017,5.391999673183037,6.1867486075364715,5.40887535896955,0
NPTXR,3.1633001081954206,5.242017640798034,2.891922872580101,4.562414114986209,3.642982742521221,3.2035255200501758,3.7843604998551936,3.4232541312856983,0
NPY,4.73292792429745,7.114060090135169,6.530380315238428,7.223039079386943,6.27891437876647,11.542677302350443,7.236999848362484,6.822220202686799,0
NRCAM,0.8115059835607888,0.65700812666036,0.9122190292865097,0.5797174020011672,0.4720734759197174,0.7790090218376907,0.701922173211039,0.7180085742490254,0
NRP1,4.880858078969666,6.3516660108352205,4.022266603210722,5.576450981723245,5.428433488351368,6.1602252276182545,5.403316731784746,5.502442235037307,0
NRP2,0.5619234782006725,0.9608188222853927,0.6671555387530085,0.7480478935378823,0.6500255649541794,0.8204704516467688,0.734740291562984,0.7076017161454453,0
NT5C3A,13.098509248796175,22.171991919504375,13.359882351238767,13.167559406144308,13.43873882422964,16.429377957296655,15.27767661786832,13.399310587734202,0
NT5E,2.589490167254614,1.5846836298238716,5.1164421263915525,1.2121590536756983,1.5813625317189381,0.7033332897500829,2.1312451331024596,1.583023080771405,0
NTF4,8.987730538497173,6.018908252963469,5.164297558232954,9.762143965133676,5.409150075042102,9.565739414646401,7.484661634085962,7.503319395730321,0
NTRK2,1.52586117624052,1.6046296561491202,1.7065969378460863,0.8431442219806476,1.2770232227678107,1.3467993098818718,1.384009087477676,1.436330243061196,0
NTRK3,1.5761031585074605,1.7149946320955642,1.4104541823584433,1.381988443894068,1.8778122238018127,1.8118325866772376,1.6288642045557644,1.6455488953015123,0
NUB1,13.741572358946021,12.55859520211348,8.204032792961366,6.937507884946616,10.767258651829128,13.773579032703989,10.9970909872501,11.662926926971304,0
NUCB2,4.156028456499392,8.688389585840518,4.872399222912787,6.634627034975984,7.144232506358131,8.151952215775932,6.6079381703937905,6.889429770667057,0
NUDT5,17.296681035208888,15.053156359479106,19.678087473258174,15.370581618416137,27.63376604745464,14.779986932148011,18.302043244327493,16.33363132681251,0
OLR1,2.4139615893612016,2.988706493986064,1.8085333514721325,2.558197755936554,2.04955212730758,2.5060179229159085,2.3874948734965735,2.459989756138555,0
OMD,3.167864261029073,6.004193687214732,2.8751175633618504,3.5278340055839528,4.925748478327799,4.116613781543409,4.102895296176802,3.822223893563681,0
OMG,8.809338809235784,9.984867355718771,10.042766678125982,10.82729108232248,8.659123494935422,6.436124423718316,9.126585307342793,9.397103082477278,0
OPTC,4.79806384443008,3.8549047886305634,2.8674394170456687,4.185423427923825,3.865954665394532,1.9968671510875964,3.5947755490853774,3.860429727012548,0
OSCAR,0.7935623377620223,0.6238205392825187,1.4266872840515725,0.5720227626744557,0.5150603563754059,0.9192093921022413,0.8083937787080361,0.7086914385222705,0
OSM,9.675023434977351,7.5215797413985985,9.113259350055316,6.129853152045458,6.918010191322936,8.275365842149492,7.9388486186581915,7.898472791774045,0
OSMR,2.9420636483752483,5.3664491346025205,3.2999290445475578,3.835040191875123,2.676005221363126,3.632028878745112,3.625252686584781,3.465978961646335,0
P4HB,10.558884312718181,9.458431528870213,9.691783723019132,8.998867096224187,17.199474149280576,9.167053596679068,10.84574906779856,9.575107625944671,0
PAG1,5.4717201579701,8.26545282369814,10.248650298293908,5.74262534867359,9.75184840988184,10.885791815266739,8.394348142297385,9.00865061678999,0
PAK4,8.332686507954726,10.662590837250418,9.382567782555531,7.18052294103314,6.803703267173961,9.0294577150808,8.56525484184143,8.681072111517764,0
PAM,5.268564714573216,8.374541889993939,6.608107112892016,6.550860538738766,5.384475773455603,4.608395774357449,6.132490967335165,5.967668156097185,0
PAMR1,3.6975399565874105,4.199208949669305,3.3351880071486764,2.5974764767286787,1.2595990682784246,2.9115388599782923,3.0000918863984647,3.123363433563484,0
PAPPA,6.448213655098448,6.414742595663875,4.217372474723485,5.376211510474552,3.4333666094223827,5.4422729050070116,5.222029958398292,5.409242207740782,0
PARK7,11.66568361449264,11.085697365607956,13.136265427283451,12.55252080387336,19.208683759532093,10.886375757904325,13.089204454782305,12.109102209183,0
PARP1,4.325733757729586,7.032773414827089,6.253568473732,4.991676596720255,4.821696262713006,6.069691274495299,5.582523296702872,5.530683935607778,0
PCDH1,2.61428384615735,2.0661547540593466,1.2537992292857103,1.5707337600448474,1.5340417544636695,1.533781274650014,1.7621324364434896,1.5523877572542584,0
PCDH17,3.2920441546377166,4.184554132208131,2.363373357679996,3.609229984894425,4.144155188777672,2.2582280950302165,3.3085974855380265,3.4506370697660707,0
PCOLCE,2.185636014596579,4.402015403511948,3.1418791865568743,3.343614864110428,3.2305619825412415,3.00238056949402,3.2176813368018484,3.1862205845490577,0
PCSK9,8.524170841136101,5.184478387184796,5.206369071683966,5.249905065358934,5.2517461380683255,8.945283008676398,6.393658752018087,5.25082560171363,0
PDCD1,6.13497752193761,6.029985655791546,5.080730003745968,5.486297678460128,3.8501530858430026,4.8445372231923916,5.237780194828441,5.283513841103048,0
PDCD1LG2,2.965598995036766,4.830132003156105,3.798046206381486,3.7806256676847436,2.182640968887366,3.667435036639134,3.5374131462976,3.7240303521619387,0
PDGFA,11.27171628261066,13.737019169143723,11.091875474634783,12.955340657534713,13.272896799549454,7.90100978509105,11.704976361427397,12.113528470072687,0
PDGFB,6.927422512003555,5.077088508679252,5.566682667379004,4.554544190186378,5.779128543350793,3.5336147963701037,5.239746869661515,5.321885588029128,0
PDGFC,2.8393597555553196,1.6939813808907334,3.5604976288396846,2.3178643719848417,3.408342159048103,3.59724375731124,2.90288150893832,3.1238509573017113,0
PDGFRA,1.570386029220769,2.740988788846049,2.235658376573149,1.3562558600814487,3.259635502498011,2.4463683950953405,2.268215492052461,2.341013385834245,0
PDGFRB,3.236916581853899,3.10046232561943,1.66335319871399,2.1376799517604383,1.8123765636337332,2.6553620877798365,2.4343584515602212,2.3965210197701374,0
PEAR1,4.212595201509998,3.9115242302043507,3.0044210722372693,2.893329365468657,5.842134993109912,1.9036153013383472,3.6279366939780893,3.45797265122081,0
PEBP1,8.174313360788057,9.188259978035928,9.981866024053593,10.336221574864714,14.335797441305802,8.363882426194658,10.063390134207125,9.58506300104476,0
PECAM1,5.623744668975027,9.253856117517032,7.346014061489227,8.418784264151325,13.808933093377712,7.657426716419983,8.68479315365505,8.038105490285654,0
PFDN2,3.6404597403725867,5.076366059199191,38.64861543751218,4.970962592290768,4.816957855025835,6.640535596165932,10.632316213427748,5.02366432574498,0
PFKM,3.1063898430651578,2.823619659805499,3.8624409918049674,6.9770690656110705,3.9215973679439915,5.369274994133202,4.343398653727315,3.892019179874479,0
PGF,1.8661009791584775,1.1476025223774933,1.6296116318164704,1.7296361326566285,2.254035623414282,1.718935911553485,1.7243204668294727,1.7242860221050567,0
PGLYRP1,2.209238267934945,2.354009647710841,1.8391237887378793,1.3570076056757507,1.8136057319731356,2.8829568232460607,2.0759903108797686,2.024181028336412,0
PHOSPHO1,2.8844832209395896,3.115333690166016,60.65037055594605,8.72538592231823,4.7378460318778295,4.945967687169392,14.176564518069517,4.841906859523611,0
PI3,3.6205047025780384,6.0051949753348355,6.338218390562135,6.873266332723348,7.060315015086834,9.190754706676183,6.514709020493562,6.605742361642742,0
PIGR,0.6236172546722931,1.210524298526996,1.2429799184683203,0.7629261691854246,0.9115034354448764,0.9616637149397043,0.952202465206269,0.9365835751922904,0
PIK3AP1,6.931255223058017,6.663328923189789,6.719295491455224,6.040078711006739,9.036923025168583,8.353502274272175,7.290730608025088,6.82527535725662,0
PILRA,4.170700319968034,3.480776412625338,3.1334190021347457,4.839989119754007,2.7182404723183478,2.594539444078262,3.4896107951464557,3.307097707380042,0
